206C8A,Aerohive Networks Inc.
206E9C,Samsung Electronics Co.
206FEC,Braemac CA LLC
20719E,SF Technology Co.
207355,ARRIS Group
2074CF,Shenzhen Voxtech Co.
207600,Actiontec Electronics
20768F,Apple
207693,Lenovo (Beijing) Limited.
20780B,Delta Faucet Company
2078F0,Apple
207C8F,Quanta Microsystems
207D74,Apple
2082C0,Xiaomi Communications Co Ltd
20858C,Assa
208756,SIEMENS AG
2087AC,AES motomation
20896F,Fiberhome Telecommunication Technologies Co.
208984,COMPAL INFORMATION (KUNSHAN) CO.
208986,zte corporation
208B37,Skyworth Digital Technology(Shenzhen) Co.
20906F,Shenzhen Tencent Computer System Co.
209148,Texas Instruments
20918A,Profalux
2091D9,I'M SPA
20934D,FUJIAN STAR-NET COMMUNICATION CO.
209AE9,Volacomm Co.
209BA5,JIAXING GLEAD Electronics Co.
209BCD,Apple
20A2E4,Apple
20A2E7,Lee-Dickens Ltd
20A680,HUAWEI TECHNOLOGIES CO.
20A783,miControl GmbH
20A787,Bointec Taiwan Corporation Limited
20A8B9,Siemens
20A90E,TCT mobile ltd
20A99B,Microsoft Corporation
20AA25,IP-NET LLC
20AA4B,Cisco-Linksys
20AB37,Apple
20B0F7,Enclustra GmbH
20B399,Enterasys
20B5C6,Mimosa Networks
20B7C0,OMICRON electronics GmbH
20BB76,COL GIOVANNI PAOLO SpA
20BBC0,Cisco Systems
20BBC6,Jabil Circuit Hungary Ltd.
20BFDB,Dvl
20C047,Verizon
20C06D,SHENZHEN SPACETEK TECHNOLOGY CO.
20C1AF,i Wit Digital Co.
20C38F,Texas Instruments
20C3A4,RetailNext
20C60D,Shanghai annijie Information technology Co.
20C6EB,Panasonic Corporation AVC Networks Company
20C8B3,SHENZHEN BUL-TECH CO.
20C9D0,Apple
20CD39,Texas Instruments
20CEC4,Peraso Technologies
20CF30,ASUSTek COMPUTER INC.
20D160,Private
20D21F,Wincal Technology Corp.
20D25F,SmartCap Technologies
20D390,Samsung Electronics Co.
20D5AB,Korea Infocom Co.
20D5BF,Samsung Electronics Co.
20D607,Nokia Corporation
20D75A,Posh Mobile Limited
20D906,Iota
20DBAB,Samsung Electronics Co.
20DC93,Cheetah Hi-Tech
20DCE6,TP-LINK TECHNOLOGIES CO.
20DF3F,Nanjing SAC Power Grid Automation Co.
20E407,Spark srl
20E52A,Netgear
20E564,ARRIS Group
20E791,Siemens Healthcare Diagnostics
20EAC7,SHENZHEN RIOPINE ELECTRONICS CO.
20ED74,Ability enterprise co.
20EEC6,Elefirst Science & Tech Co .
20F002,MTData Developments Pty. Ltd.
20F17C,HUAWEI TECHNOLOGIES CO.
20F3A3,HUAWEI TECHNOLOGIES CO.
20F41B,Shenzhen Bilian electronic CO.
20F452,Shanghai IUV Software Development Co. Ltd
20F510,Codex Digital Limited
20F543,Hui Zhou Gaoshengda Technology Co.
20F85E,Delta Electronics
20FABB,Cambridge Executive Limited
20FDF1,3COM EUROPE LTD
20FECD,System In Frontier Inc.
20FEDB,M2M Solution S.A.S.
2400BA,HUAWEI TECHNOLOGIES CO.
2401C7,Cisco Systems
24050F,MTN Electronic Co. Ltd
2405F5,Integrated Device Technology (Malaysia) Sdn. Bhd.
240917,Devlin Electronics Limited
240995,HUAWEI TECHNOLOGIES CO.
240A11,TCT mobile ltd
240A64,AzureWave Technology Inc.
240AC4,Espressif Inc.
240B0A,Palo Alto Networks
240B2A,Viettel Group
240BB1,KOSTAL Industrie Elektrik GmbH
240D65,Shenzhen Vsun Communication Technology Co.
240DC2,TCT mobile ltd
241064,Shenzhen Ecsino Tecnical Co. Ltd
241125,Hutek Co.
241148,Entropix
2411D0,Chongqing Ehs Science and Technology Development Co.
241A8C,Squarehead Technology AS
241B13,Shanghai Nutshell Electronic Co.
241B44,Hangzhou Tuners Electronics Co.
241C04,SHENZHEN JEHE TECHNOLOGY DEVELOPMENT CO.
241EEB,Apple
241F2C,Calsys
241FA0,HUAWEI TECHNOLOGIES CO.
2420C7,Sagemcom Broadband SAS
2421AB,Sony Mobile Communications AB
24240E,Apple
242642,SHARP Corporation.
242FFA,Toshiba Global Commerce Solutions
243184,SHARP Corporation
24336C,Private
2435CC,Zhongshan Scinan Internet of Things Co.
24374C,Cisco SPVTG
2437EF,EMC Electronic Media Communication SA
243C20,Dynamode Group
2442BC,Alinco
244427,HUAWEI TECHNOLOGIES CO.
244597,GEMUE Gebr. Mueller Apparatebau
24470E,PentronicAB
24497B,Innovative Converged Devices Inc
244B03,Samsung Electronics Co.
244B81,Samsung Electronics Co.
244C07,HUAWEI TECHNOLOGIES CO.
244E7B,IEEE Registration Authority
244F1D,iRule LLC
24590B,White Sky Inc. Limited
245BA7,Apple
245BF0,Liteon
245CBF,Ncse
245EBE,QNAP Systems
245FDF,KYOCERA Corporation
246081,razberi technologies
24615A,China Mobile Group Device Co.
246278,sysmocom - systems for mobile communications GmbH
2464EF,CYG SUNRI CO.
246511,AVM GmbH
24693E,innodisk Corporation
24694A,Jasmine Systems Inc.
246968,TP-LINK TECHNOLOGIES CO.
2469A5,HUAWEI TECHNOLOGIES CO.
246AAB,IT-IS International
246C8A,YUKAI Engineering
246E96,Dell Inc.
247189,Texas Instruments
247260,IOTTECH Corp
247656,Shanghai Net Miles Fiber Optics Technology Co.
24767D,Cisco SPVTG
247703,Intel Corporate
24792A,Ruckus Wireless
247C4C,Herman Miller
247F20,Sagemcom Broadband SAS
247F3C,HUAWEI TECHNOLOGIES CO.
248000,Westcontrol AS
2481AA,KSH International Co.
24828A,Prowave Technologies Ltd.
2486F4,Ctek
248707,SEnergy Corporation
248894,shenzhen lensun Communication Technology LTD
248A07,Mellanox Technologies
24920E,Samsung Electronics Co.
2493CA,Voxtronic Technology Computer-Systeme GmbH
249442,OPEN ROAD SOLUTIONS
249504,Sfr
2497ED,Techvision Intelligent Technology Limited
249EAB,HUAWEI TECHNOLOGIES CO.
24A074,Apple
24A2E1,Apple
24A42C,KOUKAAM a.s.
24A43C,Ubiquiti Networks Inc.
24A495,Thales Canada Inc.
24A7DC,BSkyB Ltd
24A87D,Panasonic Automotive Systems Asia Pacific(Thailand)Co.
24A937,PURE Storage
24AB81,Apple
24AF4A,Alcatel-               # Alcatel-Lucent IPD
24AF54,NEXGEN Mediatech Inc.
24B0A9,Shanghai Mobiletek Communication Ltd.
24B657,Cisco Systems
24B6B8,FRIEM SPA
24B6FD,Dell Inc.
24B88C,Crenus Co.
24B8D2,Opzoon Technology Co.
24BA13,RISO KAGAKU CORPORATION
24BA30,Technical Consumer Products
24BBC1,Absolute Analysis
24BC82,Dali Wireless
24BCF8,HUAWEI TECHNOLOGIES CO.
24BE05,Hewlett Packard
24BF74,Private
24C0B3,Rsf
24C1BD,CRRC DALIAN R&D CO.
24C3F9,Securitas Direct AB
24C44A,zte corporation
24C696,Samsung Electronics Co.
24C848,mywerk system GmbH
24C86E,Chaney Instrument Co.
24C9A1,Ruckus Wireless
24C9DE,Genoray
24CBE7,MYK
24CF21,Shenzhen State Micro Technology Co.
24D13F,MEXUS CO.
24D2CC,SmartDrive Systems Inc.
24D51C,Zhongtian broadband technology co.
24D921,Avaya Inc
24DA11,NO NDA Inc
24DA9B,Motorola Mobility LLC
24DAB6,Sistemas de Gestión Energética S.A. de C.V
24DBAC,HUAWEI TECHNOLOGIES CO.
24DBAD,ShopperTrak RCT Corporation
24DBED,Samsung Electronics Co.
24DEC6,Aruba Networks
24DF6A,HUAWEI TECHNOLOGIES CO.
24E271,Qingdao Hisense Communications Co.
24E314,Apple
24E43F,Wenzhou Kunmei Communication Technology Co.
24E5AA,Philips Oral Healthcare
24E6BA,JSC Zavod im. Kozitsky
24E9B3,Cisco Systems
24EA40,Helmholz GmbH & Co. KG
24EB65,SAET I.S. S.r.l.
24EC99,ASKEY COMPUTER CORP
24ECD6,CSG Science & Technology Co.
24EE3A,Chengdu Yingji Electronic Hi-tech Co Ltd
24F094,Apple
24F0FF,GHT Co.
24F2DD,Radiant Zemax LLC
24F57E,HWH CO.
24F5AA,Samsung Electronics Co.
24FD52,Liteon Technology Corporation
24FD5B,SmartThings
2804E0,FERMAX ELECTRONICA S.A.U.
28061E,NINGBO GLOBAL USEFUL ELECTRIC CO.
28068D,ITL
280B5C,Apple
280C28,Unigen DataStorage Corporation
280CB8,Mikrosay Yazilim ve Elektronik A.S.
280DFC,Sony Interactive Entertainment Inc.
280E8B,Beijing Spirit Technology Development Co.
28101B,Magnacom
28107B,D-Link International
281471,Lantis co.
28162E,2Wire Inc
2816AD,Intel Corporate
2817CE,Omnisense Ltd
281878,Microsoft Corporation
2818FD,Aditya Infotech Ltd.
282246,Beijing Sinoix Communication Co.
2824FF,Wistron Neweb Corporation
282536,SHENZHEN HOLATEK CO.
2826A6,PBR electronics GmbH
2827BF,Samsung Electronics Co.
28285D,ZyXEL Communications Corporation
2829CC,Corsa Technology Incorporated
2829D9,GlobalBeiMing technology (Beijing)Co. Ltd
282CB2,TP-LINK TECHNOLOGIES CO.
283152,HUAWEI TECHNOLOGIES CO.
2832C5,HUMAX Co.
283410,Enigma Diagnostics Limited
2834A2,Cisco Systems
283638,IEEE Registration Authority
283713,Shenzhen 3Nod Digital Technology Co.
283737,Apple
2838CF,Gen2wave
28395E,Samsung Electronics Co.
2839E7,Preceno Technology Pte.Ltd.
283B96,Cool Control LTD
283CE4,HUAWEI TECHNOLOGIES CO.
283F69,Sony Mobile Communications AB
28401A,C8 MediSensors
284121,OptiSense Network
284430,GenesisTechnical Systems (UK) Ltd
2847AA,Nokia Corporation
284846,GridCentric Inc.
284C53,Intune Networks
284D92,Luminator
284ED7,OutSmart Power Systems
284FCE,Liaoning Wontel Science and Technology Development Co.
285132,Shenzhen Prayfly Technology Co.
285261,Cisco Systems
2852E0,Layon international Electronic & Telecom Co.
28565A,Hon Hai Precision Ind. Co.
285767,Echostar Technologies Corp
2857BE,Hangzhou Hikvision Digital Technology Co.
285AEB,Apple
285F2F,RNware Co.
285FDB,HUAWEI TECHNOLOGIES CO.
286046,Lantech Communications Global
286094,Capelec
286336,Siemens-               # Siemens AG - Industrial Automation - EWA
28656B,Keystone Microtech Corporation
286AB8,Apple
286ABA,Apple
286C07,XIAOMI Electronics
286D97,SAMJIN Co.
286ED4,HUAWEI TECHNOLOGIES CO.
286F7F,Cisco Systems
287184,Spire Payments
2872C5,Smartmatic Corp
2872F0,Athena
287610,IgniteNet
2876CD,Funshion Online Technologies Co.
287994,Realplay Digital Technology(Shenzhen) Co.
287AEE,ARRIS Group
287CDB,Hefei  Toycloud Technology Co.
288023,Hewlett Packard
288335,Samsung Electronics Co.
2884FA,SHARP Corporation
28852D,Touch Networks
288915,CashGuard Sverige AB
288A1C,Juniper Networks
2891D0,Stage Tec Entwicklungsgesellschaft für professionelle Audiotechnik mbH
28924A,Hewlett Packard
2893FE,Cisco Systems
28940F,Cisco Systems
2894AF,Samhwa Telecom
28987B,Samsung Electronics Co.
28993A,Arista Networks
289A4B,SteelSeries ApS
289AFA,TCT mobile ltd
289EDF,Danfoss Turbocor Compressors
28A02B,Apple
28A183,ALPS ELECTRIC CO.
28A186,Enblink
28A192,GERP Solution
28A1EB,ETEK TECHNOLOGY (SHENZHEN) CO.
28A241,exlar corp
28A24B,Juniper Networks
28A574,Miller Electric Mfg. Co.
28A5EE,Shenzhen SDGI CATV Co.
28A6DB,HUAWEI TECHNOLOGIES CO.
28AC67,Mach Power
28AF0A,Sirius XM Radio Inc
28B0CC,Xenya d.o.o.
28B2BD,Intel Corporate
28B3AB,Genmark Automation
28B448,HUAWEI TECHNOLOGIES CO.
28B9D9,Radisys Corporation
28BA18,NextNav
28BAB5,Samsung Electronics Co.
28BB59,RNET Technologies
28BC18,SourcingOverseas Co. Ltd
28BC56,EMAC
28BE03,TCT mobile ltd
28BE9B,Technicolor CH USA Inc.
28C0DA,Juniper Networks
28C2DD,AzureWave Technology Inc.
28C63F,Intel Corporate
28C671,Yota Devices OY
28C68E,Netgear
28C718,Altierre
28C7CE,Cisco Systems
28C825,DellKing Industrial Co.
28C87A,ARRIS Group
28C914,Taimag Corporation
28CA09,ThyssenKrupp Elevators (Shanghai) Co.
28CBEB,One
28CC01,Samsung Electronics Co.
28CCFF,Corporacion Empresarial Altra SL
28CD1C,Espotel Oy
28CD4C,Individual Computers GmbH
28CD9C,Shenzhen Dynamax Software Development Co.
28CFDA,Apple
28CFE9,Apple
28D1AF,Nokia Corporation
28D244,LCFC(HeFei) Electronics Technology Co.
28D576,Premier Wireless
28D93E,Telecor Inc.
28D98A,Hangzhou Konke Technology Co.
28D997,Yuduan Mobile Co.
28DB81,Shanghai Guao Electronic Technology Co.
28DEF6,bioMerieux Inc.
28E02C,Apple
28E14C,Apple
28E297,Shanghai InfoTM Microelectronics Co.
28E31F,Xiaomi Communications Co Ltd
28E347,Liteon Technology Corporation
28E476,Pi-Coral
28E608,Tokheim
28E6E9,SIS Sat Internet Services GmbH
28E794,Microtime Computer Inc.
28E7CF,Apple
28ED58,JAG Jakob AG
28ED6A,Apple
28EE2C,Frontline Test Equipment
28EE52,TP-LINK TECHNOLOGIES CO.
28EED3,Shenzhen Super D Technology Co.
28EF01,Private
28F076,Apple
28F10E,Dell Inc.
28F358,2C - Trifonov & Co
28F366,Shenzhen Bilian electronic CO.
28F532,ADD-Engineering BV
28F606,Syes srl
28FAA0,vivo Mobile Communication Co.
28FBD3,Ragentek Technology Group
28FC51,The Electric Controller and Manufacturing Co.
28FCF6,Shenzhen Xin KingBrand enterprises Co.
28FD80,IEEE Registration Authority
28FECD,Lemobile Information Technology (Beijing) Co.
28FF3E,zte corporation
2C002C,Unowhy
2C0033,EControls
2C00F7,Xos
2C010B,NASCENT Technology
2C029F,3alogics
2C0623,Win Leader Inc.
2C073C,DEVLINE LIMITED
2C081C,Ovh
2C088C,HUMAX Co.
2C094D,Raptor Engineering
2C09CB,COBS AB
2C0BE9,Cisco Systems
2C0E3D,SAMSUNG ELECTRO-MECHANICS(THAILAND)
2C10C1,Nintendo Co.
2C18AE,Trend Electronics Co.
2C1984,IDN Telecom
2C1A31,Electronics Company Limited
2C1BC8,Hunan Topview Network System CO.
2C1DB8,ARRIS Group
2C1EEA,Aerodev
2C1F23,Apple
2C200B,Apple
2C2131,Juniper Networks
2C2172,Juniper Networks
2C21D7,IMAX Corporation
2C228B,CTR SRL
2C233A,Hewlett Packard
2C245F,Babolat VS
2C265F,IEEE Registration Authority
2C26C5,zte corporation
2C27D7,Hewlett Packard
2C282D,BBK EDUCATIONAL ELECTRONICS CORP.
2C2997,Microsoft Corporation
2C2D48,bct electronic GesmbH
2C3033,Netgear
2C3068,Pantech Co.
2C3124,Cisco Systems
2C3311,Cisco Systems
2C3361,Apple
2C337A,Hon Hai Precision Ind. Co.
2C3427,ERCO & GENER
2C3557,ELLIY Power CO..Ltd
2C36A0,Capisco Limited
2C36F8,Cisco Systems
2C3731,SHENZHEN YIFANG DIGITAL TECHNOLOGY CO.
2C3796,CYBO CO.
2C3996,Sagemcom Broadband SAS
2C39C1,Ciena Corporation
2C3A28,Fagor Electrónica
2C3BFD,Netstor Technology Co.
2C3ECF,Cisco Systems
2C3F38,Cisco Systems
2C3F3E,Alge-Timing GmbH
2C402B,Smart iBlue Technology Limited
2C4138,Hewlett Packard
2C4401,Samsung Electronics Co.
2C441B,Spectrum Medical Limited
2C44FD,Hewlett Packard
2C4D54,ASUSTek COMPUTER INC.
2C4D79,GoerTek Inc.
2C5089,Shenzhen Kaixuan Visual Technology Co.
2C534A,Shenzhen Winyao Electronic Limited
2C542D,Cisco Systems
2C54CF,LG Electronics (Mobile Communications)
2C553C,Gainspeed
2C55D3,HUAWEI TECHNOLOGIES CO.
2C56DC,ASUSTek COMPUTER INC.
2C598A,LG Electronics (Mobile Communications)
2C59E5,Hewlett Packard
2C5A05,Nokia Corporation
2C5A0F,Cisco Systems
2C5A8D,SYSTRONIK Elektronik u. Systemtechnik GmbH
2C5AA3,PROMATE ELECTRONIC CO.LTD
2C5BB8,GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP.
2C5BE1,Centripetal Networks
2C5D93,Ruckus Wireless
2C5FF3,Pertronic Industries
2C600C,QUANTA COMPUTER INC.
2C625A,Finest Security Systems Co.
2C6289,Regenersis (Glenrothes) Ltd
2C6373,SICHUAN TIANYI COMHEART TELECOMCO.
2C6798,InTalTech Ltd.
2C67FB,ShenZhen Zhengjili Electronics Co.
2C69BA,RF Controls
2C6A6F,IEEE Registration Authority
2C6BF5,Juniper Networks
2C6E85,Intel Corporate
2C6FC9,Hon Hai Precision Ind. Co.
2C7155,HiveMotion
2C72C3,Soundmatters
2C750F,Shanghai Dongzhou-Lawton Communication Technology Co. Ltd.
2C768A,Hewlett Packard
2C7B5A,Milper Ltd
2C7B84,OOO Petr Telegin
2C7E81,ARRIS Group
2C7ECF,Onzo Ltd
2C8065,HARTING Inc. of North America
2C8158,Hon Hai Precision Ind. Co.
2C86D2,Cisco Systems
2C8A72,HTC Corporation
2C8BF2,Hitachi Metals America Ltd
2C9127,Eintechno Corporation
2C922C,Kishu Giken Kogyou Company Ltd
2C9464,Cincoze Co.
2C957F,zte corporation
2C9662,Invenit BV
2C9717,I.C.Y. B.V.
2C9924,ARRIS Group
2C9AA4,Eolo SpA
2C9D1E,HUAWEI TECHNOLOGIES CO.
2C9E5F,ARRIS Group
2C9EFC,CANON INC.
2CA157,acromate
2CA17D,ARRIS Group
2CA2B4,Fortify Technologies
2CA30E,POWER DRAGON DEVELOPMENT LIMITED
2CA539,Parallel Wireless
2CA780,True Technologies Inc.
2CA835,Rim
2CAB00,HUAWEI TECHNOLOGIES CO.
2CAB25,Shenzhen Gongjin Electronics Co.
2CABA4,Cisco SPVTG
2CABEB,Cisco Systems
2CAC44,Conextop
2CAD13,SHENZHEN ZHILU TECHNOLOGY CO.
2CAE2B,Samsung Electronics Co.
2CB05D,Netgear
2CB0DF,Soliton Technologies Pvt Ltd
2CB115,Integrated Device Technology (Malaysia) Sdn. Bhd.
2CB43A,Apple
2CB693,Radware
2CB69D,RED Digital Cinema
2CBABA,Samsung Electronics Co.
2CBE08,Apple
2CBE97,Ingenieurbuero Bickele und Buehler GmbH
2CC260,Oracle Corporation
2CC548,IAdea Corporation
2CC5D3,Ruckus Wireless
2CCC15,Nokia Corporation
2CCD27,Precor Inc
2CCD43,Summit Technology Group
2CCD69,Aqavi.com
2CCF58,HUAWEI TECHNOLOGIES CO.
2CD02D,Cisco Systems
2CD05A,Liteon Technology Corporation
2CD141,IEEE Registration Authority
2CD1DA,Sanjole
2CD2E7,Nokia Corporation
2CD444,FUJITSU LIMITED
2CDCAD,Wistron Neweb Corporation
2CDD0C,Discovergy GmbH
2CDD95,Taicang T&W Electronics
2CDDA3,Point Grey Research Inc.
2CE2A8,DeviceDesign
2CE412,Sagemcom Broadband SAS
2CE6CC,Ruckus Wireless
2CE871,Alert Metalguard ApS
2CEDEB,Alpheus Digital Company Limited
2CEE26,Petroleum Geo-Services
2CF0A2,Apple
2CF0EE,Apple
2CF203,EMKO ELEKTRONIK SAN VE TIC AS
2CF4C5,Avaya Inc
2CF7F1,Seeed Technology Inc.
2CFAA2,Alcatel-               # Alcatel-Lucent Enterprise
2CFCE4,CTEK Sweden AB
2CFD37,Blue Calypso
2CFF65,Oki Electric Industry Co.
2E2E2E,LAA (Locally Administered Address) for Meditech Systems
30055C,Brother industries
300B9C,Delta Mobile Systems
300C23,zte corporation
300D2A,Zhejiang Wellcom Technology Co.
300D43,Microsoft Mobile Oy
300ED5,Hon Hai Precision Ind. Co.
300EE3,Aquantia Corporation
3010B3,Liteon Technology Corporation
3010E4,Apple
30142D,Piciorgros GmbH
30144A,Wistron Neweb Corporation
301518,Ubiquitous Communication Co. ltd.
30168D,Prolon
3017C8,Sony Mobile Communications AB
3018CF,DEOS control systems GmbH
301966,Samsung Electronics Co.
301A28,Mako Networks Ltd
30215B,Shenzhen Ostar Display Electronic Co.
3029BE,Shanghai MRDcom Co.
302DE8,JDA
303294,W-Ie-Ne-               # W-IE-NE-R Plein & Baus GmbH
3032D4,Hanilstm Co.
303335,Boosty
3034D2,Availink
3037A6,Cisco Systems
303855,Nokia Corporation
303926,Sony Mobile Communications AB
303955,Shenzhen Jinhengjia Electronic Co.
3039F2,ADB Broadband Italia
303A64,Intel Corporate
303D08,GLINTT TES S.A.
303EAD,Sonavox Canada Inc
304174,ALTEC LANSING LLC
304225,BURG-WÄCHTER KG
304449,PLATH GmbH
304487,Hefei Radio Communication Technology Co.
3044A1,Shanghai Nanchao Information Technology
30469A,Netgear
30493B,Nanjing Z-Com Wireless Co.
304C7E,Panasonic Electric Works Automation Controls Techno Co.
304EC3,Tianjin Techua Technology Co.
3051F8,BYK-Gardner GmbH
30525A,NST Co.
3052CB,Liteon Technology Corporation
3055ED,Trex Network LLC
3057AC,IRLAB LTD.
305890,Frontier Silicon Ltd
30595B,streamnow AG
3059B7,Microsoft
305A3A,ASUSTek COMPUTER INC.
305D38,Beissbarth
306023,ARRIS Group
306112,PAV GmbH
306118,Paradom Inc.
30636B,Apple
3065EC,Wistron (ChongQing)
30688C,Reach Technology Inc.
30694B,Rim
306CBE,Skymotion Technology (HK) Limited
306E5C,Validus Technologies
3071B2,Hangzhou Prevail Optoelectronic Equipment Co.
307350,Inpeco SA
307496,HUAWEI TECHNOLOGIES CO.
307512,Sony Mobile Communications AB
30766F,LG Electronics (Mobile Communications)
3077CB,Maike Industry(Shenzhen)CO.
30785C,Partow Tamas Novin (Parman)
30786B,TIANJIN Golden Pentagon Electronics Co.
3078C2,Innowireless
307C30,Rim
307C5E,Juniper Networks
307CB2,ANOV FRANCE
307ECB,Sfr
3085A9,ASUSTek COMPUTER INC.
308730,HUAWEI TECHNOLOGIES CO.
3087D9,Ruckus Wireless
308999,Guangdong East Power Co.
3089D3,HONGKONG UCLOUDLINK NETWORK TECHNOLOGY LIMITED
308CFB,Dropcam
308D99,Hewlett Packard
3090AB,Apple
30918F,Technicolor
3092F6,SHANGHAI SUNMON COMMUNICATION TECHNOGY CO.
3095E3,SHANGHAI SIMCOM LIMITED
3096FB,Samsung Electronics Co.
309BAD,BBK EDUCATIONAL ELECTRONICS CORP.
30A220,ARG Telecom
30A243,Shenzhen Prifox Innovation Technology Co.
30A8DB,Sony Mobile Communications AB
30A9DE,LG Innotek
30AABD,Shanghai Reallytek Information Technology Co.
30AE7B,Deqing Dusun Electron CO.
30AEA4,Espressif Inc.
30AEF6,Radio Mobile Access
30B216,Hytec Geraetebau GmbH
30B3A2,Shenzhen Heguang Measurement & Control Technology Co.
30B49E,TP-LINK TECHNOLOGIES CO.
30B5C2,TP-LINK TECHNOLOGIES CO.
30B5F1,Aitexin Technology Co.
30B64F,Juniper Networks
30C750,MIC Technology Group
30C7AE,Samsung Electronics Co.
30C82A,WI-BIZ srl
30CBF8,Samsung Electronics Co.
30CDA7,Samsung Electronics Co.
30D17E,HUAWEI TECHNOLOGIES CO.
30D32D,devolo AG
30D357,Logosol
30D386,zte corporation
30D46A,Autosales Incorporated
30D587,Samsung Electronics Co.
30D6C9,Samsung Electronics Co.
30DE86,Cedac Software S.r.l.
30E090,Linctronix Ltd
30E171,Hewlett Packard
30E37A,Intel Corporate
30E48E,Vodafone UK
30E4DB,Cisco Systems
30EB25,INTEK DIGITAL
30EFD1,Alstom Strongwish (Shenzhen) Co.
30F31D,zte corporation
30F335,HUAWEI TECHNOLOGIES CO.
30F33A,+plugg srl
30F42F,Esp
30F6B9,Ecocentric Energy
30F70D,Cisco Systems
30F772,Hon Hai Precision Ind. Co.
30F7C5,Apple
30F7D7,Thread Technology Co.
30F9ED,Sony Corporation
30FAB7,Tunai Creative
30FC68,TP-LINK TECHNOLOGIES CO.
30FD11,MACROTECH (USA) INC.
30FFF6,HangZhou KuoHeng Technology Co.
3400A3,HUAWEI TECHNOLOGIES CO.
340286,Intel Corporate
34029B,CloudBerry Technologies Private Limited
34049E,IEEE Registration Authority
34074F,AccelStor
3407FB,Ericsson AB
340804,D-Link Corporation
340A22,TOP-ACCESS ELECTRONICS CO LTD
340AFF,Qingdao Hisense Communications Co.
340B40,MIOS ELETTRONICA SRL
340CED,Moduel AB
341290,Treeview Co.
341298,Apple
3413A8,Mediplan Limited
3413E8,Intel Corporate
34145F,Samsung Electronics Co.
34159E,Apple
3417EB,Dell Inc.
341A35,Fiberhome Telecommunication Technologies Co.
341A4C,SHENZHEN WEIBU ELECTRONICS CO.
341B22,Grandbeing Technology Co.
341E6B,HUAWEI TECHNOLOGIES CO.
341FE4,ARRIS Group
342109,Jensen Scandinavia AS
342387,Hon Hai Precision Ind. Co.
3423BA,SAMSUNG ELECTRO-MECHANICS(THAILAND)
34255D,Shenzhen Loadcom Technology Co.
342606,CarePredict
3428F0,ATN International Limited
3429EA,MCD ELECTRONICS SP. Z O.O.
342F6E,Anywire corporation
343111,Samsung Electronics Co.
3431C4,AVM GmbH
34363B,Apple
343759,zte corporation
3438AF,Inlab Software GmbH
343D98,JinQianMao Technology Co.
343DC4,BUFFALO.INC
3440B5,Ibm
34466F,HiTEM Engineering
344B3D,Fiberhome Telecommunication Technologies Co.
344B50,zte corporation
344CA4,amazipoint technology Ltd.
344CC8,Echodyne Corp
344DEA,zte corporation
344DF7,LG Electronics (Mobile Communications)
344F3F,IO-Power Technology Co.
344F5C,R&amp
344F69,EKINOPS SAS
3451AA,JID GLOBAL
3451C9,Apple
34543C,TAKAOKA TOKO CO.
345760,MitraStar Technology Corp.
345B11,EVI HEAT AB
345BBB,GD Midea Air-Conditioning Equipment Co.
345C40,Cargt Holdings LLC
345D10,Wytek
346178,The Boeing Company
346288,Cisco Systems
3464A9,Hewlett Packard
34684A,Teraworks Co.
346895,Hon Hai Precision Ind. Co.
346987,zte corporation
346AC2,HUAWEI TECHNOLOGIES CO.
346BD3,HUAWEI TECHNOLOGIES CO.
346C0F,Pramod Telecom Pvt. Ltd
346E8A,Ecosense
346E9D,Ericsson AB
346F90,Cisco Systems
346F92,White Rodgers Division
3475C7,Avaya Inc
3476C5,I-O DATA DEVICE
347877,O-Net Communications (Shenzhen) Limited
3478D7,Gionee Communication Equipment Co.
347A60,ARRIS Group
347E39,Nokia Danmark A/S
3480B3,Xiaomi Communications Co Ltd
348137,UNICARD SA
3481C4,AVM GmbH
3481F4,SST Taiwan Ltd.
3482DE,Kiio Inc
348302,iFORCOM Co.
348446,Ericsson AB
34862A,Heinz Lackmann GmbH & Co KG
34873D,Quectel Wireless Solution Co.
34885D,Logitech Far East
348A7B,Samsung Electronics Co.
348AAE,Sagemcom Broadband SAS
3495DB,Logitec Corporation
349672,TP-LINK TECHNOLOGIES CO.
3497F6,ASUSTek COMPUTER INC.
3497FB,ADVANCED RF TECHNOLOGIES INC
34996F,VPI Engineering
349971,Quanta Storage Inc.
3499D7,Universal Flow Monitors
349A0D,ZBD Displays Ltd
349B5B,Maquet GmbH
349D90,Heinzmann GmbH & CO. KG
349E34,Evervictory Electronic Co.Ltd
34A183,AWare
34A2A2,HUAWEI TECHNOLOGIES CO.
34A395,Apple
34A3BF,Terewave. Inc.
34A55D,TECHNOSOFT INTERNATIONAL SRL
34A5E1,Sensorist ApS
34A68C,Shine Profit Development Limited
34A709,Trevil srl
34A7BA,Fischer International Systems Corporation
34A843,KYOCERA Display Corporation
34A84E,Cisco Systems
34AA8B,Samsung Electronics Co.
34AA99,Nokia
34AAEE,Mikrovisatos Servisas UAB
34AB37,Apple
34ADE4,Shanghai Chint Power Systems Co.
34AF2C,Nintendo Co.
34B1F7,Texas Instruments
34B354,HUAWEI TECHNOLOGIES CO.
34B571,Plds
34B7FD,Guangzhou Younghead Electronic Technology Co.
34BA51,Se-Kure Controls
34BA75,Tembo Systems
